pid,collaborative,duration_ms,num_albums,num_artists,num_edits,num_followers,num_tracks,diversity_ratio
107397,false,6792288,28,24,2,1,35,0.6857142857142857
107398,false,25650998,77,63,9,4,111,0.5675675675675675
107399,false,6980420,29,26,3,1,30,0.8666666666666667
107400,false,15780006,34,29,8,1,59,0.4915254237288136
107401,false,10953248,48,44,14,2,48,0.9166666666666666
107402,false,9695464,35,33,4,1,42,0.7857142857142857
107403,true,10847252,34,31,6,1,39,0.7948717948717948
107404,false,34038831,132,92,4,2,153,0.6013071895424836
107405,false,27262584,113,92,40,1,125,0.736
107406,false,6690023,24,22,8,1,28,0.7857142857142857
107407,false,40297893,79,48,2,1,190,0.25263157894736843
107408,false,9662235,44,42,11,1,46,0.9130434782608695
107409,false,2906716,15,9,2,1,16,0.5625
107410,false,5406600,20,19,11,1,21,0.9047619047619048
107411,false,5549624,18,11,5,1,22,0.5
107412,false,8732961,6,3,5,1,36,0.08333333333333333
107413,false,7447153,32,27,7,1,35,0.7714285714285715
107414,false,13005236,36,23,4,1,55,0.41818181818181815
107415,false,28633241,100,83,29,2,117,0.7094017094017094
107416,false,2035926,7,6,3,1,9,0.6666666666666666
107417,false,10258257,39,35,16,1,39,0.8974358974358975
107418,false,36036175,33,10,21,1,126,0.07936507936507936
107419,false,6494872,29,25,10,1,31,0.8064516129032258
107420,false,2249761,10,6,4,1,10,0.6
107421,false,1823254,8,8,6,1,8,1.0
107422,false,15652345,53,47,7,1,70,0.6714285714285714
107423,false,4801666,18,16,8,2,20,0.8
107424,false,5722792,25,25,2,1,25,1.0
107425,false,12032577,44,35,11,6,53,0.660377358490566
107426,false,23322396,82,61,21,1,100,0.61
107427,false,3609011,13,6,9,1,14,0.42857142857142855
107428,false,3983354,22,18,7,1,22,0.8181818181818182
107429,false,1244716,6,6,2,1,6,1.0
107430,false,48949411,136,101,9,1,189,0.5343915343915344
107431,false,9115418,40,36,25,1,43,0.8372093023255814
107432,false,35252861,124,92,66,3,151,0.609271523178808
107433,false,4870002,21,18,16,1,24,0.75
107434,false,14019029,44,34,10,1,61,0.5573770491803278
107435,false,18291373,58,37,9,1,79,0.46835443037974683
107436,false,13537175,44,28,23,2,61,0.45901639344262296
107437,false,21408949,85,79,48,1,101,0.7821782178217822
107438,false,17750209,72,60,3,2,82,0.7317073170731707
107439,false,21964341,68,53,47,1,95,0.5578947368421052
107440,false,18804026,77,68,2,1,79,0.8607594936708861
107441,false,31213125,100,66,51,1,135,0.4888888888888889
107442,false,5600778,26,26,10,3,29,0.896551724137931
107443,false,9167839,38,34,10,1,40,0.85
107444,false,16136709,39,21,11,2,73,0.2876712328767123
107445,false,29377369,100,69,31,1,118,0.5847457627118644
107446,false,3752728,14,11,10,1,18,0.6111111111111112
107447,false,2427691,9,11,2,1,13,0.8461538461538461
107448,false,39535469,97,70,49,1,147,0.47619047619047616
107449,false,4864797,17,14,9,1,19,0.7368421052631579
107450,false,7151074,29,10,3,1,35,0.2857142857142857
107451,false,6529409,25,24,15,1,29,0.8275862068965517
107452,false,12164960,43,41,14,1,48,0.8541666666666666
107453,false,24444095,106,84,15,1,112,0.75
107454,false,7920222,28,20,2,1,35,0.5714285714285714
107455,false,6698344,24,22,17,1,30,0.7333333333333333
107456,false,36527953,100,71,26,8,132,0.5378787878787878
107457,false,13253700,20,12,8,1,63,0.19047619047619047
107458,false,48389009,24,9,6,1,215,0.04186046511627907
107459,false,23262849,62,29,4,1,97,0.29896907216494845
107460,false,11154048,35,23,11,1,46,0.5
107461,false,11990375,52,48,27,1,52,0.9230769230769231
107462,false,6207882,23,12,10,1,27,0.4444444444444444
107463,false,30471155,106,68,64,4,146,0.4657534246575342
107464,false,9958977,22,26,6,1,40,0.65
107465,false,19972737,72,67,8,1,80,0.8375
107466,true,9382417,29,28,7,1,49,0.5714285714285714
107467,false,18071552,56,29,8,1,77,0.37662337662337664
107468,false,1471970,7,3,4,1,7,0.42857142857142855
107469,false,24546512,58,40,34,1,109,0.3669724770642202
107470,false,10982304,28,16,2,1,46,0.34782608695652173
107471,false,1522215,7,7,3,1,7,1.0
107472,false,46791275,174,119,114,3,208,0.5721153846153846
107473,false,25747664,102,89,32,1,122,0.7295081967213115
107474,false,7199916,28,28,10,1,28,1.0
107475,false,28972443,109,85,51,2,118,0.7203389830508474
107476,false,12378698,50,44,2,1,53,0.8301886792452831
107477,false,34658077,96,75,43,1,142,0.528169014084507
107478,false,6482171,24,22,18,1,28,0.7857142857142857
107479,false,14835795,5,12,2,1,65,0.18461538461538463
107480,false,8902965,33,26,7,1,37,0.7027027027027027
107481,false,22057535,93,80,71,1,98,0.8163265306122449
107482,false,10510475,12,5,6,2,56,0.08928571428571429
107483,false,12442383,37,26,2,1,47,0.5531914893617021
107484,false,7310942,19,15,19,1,28,0.5357142857142857
107485,false,11190878,42,38,25,1,48,0.7916666666666666
107486,false,6601978,29,27,11,1,31,0.8709677419354839
107487,false,62422881,215,159,163,4,247,0.6437246963562753
107488,false,11524952,43,43,32,15,48,0.8958333333333334
107489,false,3238397,14,11,8,1,16,0.6875
107490,false,11875070,42,28,4,4,49,0.5714285714285714
107491,false,40987033,118,75,80,7,199,0.3768844221105528
107492,false,6989837,25,24,7,1,26,0.9230769230769231
107493,false,9907144,25,19,2,1,29,0.6551724137931034
107494,false,14378413,58,50,28,2,65,0.7692307692307693
107495,false,19424879,46,41,22,1,50,0.82
107496,false,2224500,10,10,3,1,10,1.0
107497,false,9383981,39,36,2,1,39,0.9230769230769231
107498,false,23659825,74,55,14,1,107,0.514018691588785
107499,false,21929636,61,40,15,1,90,0.4444444444444444
107500,false,1030176,6,6,7,1,6,1.0
107501,false,5238056,19,14,4,2,25,0.56
107502,false,21924015,51,42,43,1,90,0.4666666666666667
107503,false,15705582,61,49,38,1,68,0.7205882352941176
107504,false,29176718,114,94,7,2,122,0.7704918032786885
107505,false,6609387,27,23,2,1,29,0.7931034482758621
107506,false,8366647,34,23,3,1,38,0.6052631578947368
107507,false,31632301,91,59,9,1,123,0.4796747967479675
107508,false,16900981,53,42,27,1,72,0.5833333333333334
107509,false,22454360,92,81,73,1,96,0.84375
107510,false,8377715,27,12,12,1,34,0.35294117647058826
107511,true,6174809,23,22,20,1,26,0.8461538461538461
107512,false,29639488,78,59,33,1,113,0.5221238938053098
107513,false,5177266,6,5,4,1,20,0.25
107514,false,11309552,49,45,26,1,49,0.9183673469387755
107515,false,1360060,6,6,6,1,6,1.0
107516,false,17663393,63,51,12,1,74,0.6891891891891891
107517,false,14282583,49,41,7,2,61,0.6721311475409836
107518,false,2507461,9,9,5,1,11,0.8181818181818182
107519,false,24099728,88,69,26,1,102,0.6764705882352942
107520,false,13809246,29,17,14,1,58,0.29310344827586204
107521,false,21874902,56,36,14,1,89,0.4044943820224719
107522,false,23359898,75,44,15,1,101,0.43564356435643564
107523,false,47432431,140,71,17,3,192,0.3697916666666667
107524,false,7958815,34,33,22,1,34,0.9705882352941176
107525,false,3920944,14,12,6,1,21,0.5714285714285714
107526,false,7670528,30,29,17,1,32,0.90625
107527,false,14563632,49,40,42,1,65,0.6153846153846154
107528,false,10609575,9,17,2,1,17,1.0
107529,false,17797880,43,18,2,1,69,0.2608695652173913
107530,false,2300020,8,8,2,1,10,0.8
107531,false,23168371,70,49,74,1,95,0.5157894736842106
107532,false,4963487,22,19,4,1,25,0.76
107533,false,6374910,24,22,5,1,29,0.7586206896551724
107534,false,5653923,15,22,4,5,30,0.7333333333333333
107535,false,18207311,51,26,7,1,67,0.3880597014925373
107536,false,6951315,33,31,10,2,34,0.9117647058823529
107537,false,6715399,26,22,7,2,29,0.7586206896551724
107538,true,11842117,33,29,11,1,34,0.8529411764705882
107539,false,13938855,52,44,10,1,65,0.676923076923077
107540,false,11209092,47,40,13,1,47,0.851063829787234
107541,false,12570223,46,45,35,1,48,0.9375
107542,false,1486046,7,7,3,1,7,1.0
107543,false,5628846,22,18,2,2,25,0.72
107544,false,29552589,91,56,48,1,131,0.42748091603053434
107545,false,46103979,68,75,8,1,230,0.32608695652173914
107546,false,12215949,4,3,3,1,45,0.06666666666666667
107547,false,2433689,13,11,8,2,13,0.8461538461538461
107548,false,13856319,58,48,8,2,63,0.7619047619047619
107549,false,7290259,19,14,17,1,35,0.4
107550,false,3852577,15,14,5,1,16,0.875
107551,false,3359023,11,15,7,1,17,0.8823529411764706
107552,false,6031018,24,22,10,1,24,0.9166666666666666
107553,false,22778919,89,72,34,1,106,0.6792452830188679
107554,false,12493247,41,34,25,1,55,0.6181818181818182
107555,false,22210919,51,32,7,1,98,0.32653061224489793
107556,false,9386826,35,31,4,1,44,0.7045454545454546
107557,false,14857497,7,10,4,1,60,0.16666666666666666
107558,false,3684675,17,17,6,1,18,0.9444444444444444
107559,false,1710691,7,7,3,1,8,0.875
107560,false,3911369,15,14,2,1,16,0.875
107561,false,58242049,127,75,28,1,237,0.31645569620253167
107562,false,11292850,34,27,4,1,47,0.574468085106383
107563,false,27542082,99,79,56,1,119,0.6638655462184874
107564,false,23274209,98,78,7,2,106,0.7358490566037735
107565,false,34203424,83,65,34,1,137,0.4744525547445255
107566,false,11303638,31,23,7,1,46,0.5
107567,false,7458977,28,22,21,1,32,0.6875
107568,false,14421858,55,39,15,3,64,0.609375
107569,false,6081093,23,17,3,1,24,0.7083333333333334
107570,false,7999230,28,27,3,1,37,0.7297297297297297
107571,false,4615178,22,22,2,1,22,1.0
107572,false,5273285,24,20,20,3,24,0.8333333333333334
107573,true,10353649,45,40,3,1,45,0.8888888888888888
107574,false,45937128,147,81,34,1,195,0.4153846153846154
107575,false,7811397,31,30,14,2,34,0.8823529411764706
107576,false,8086818,27,16,2,1,33,0.48484848484848486
107577,false,12697648,42,25,3,2,59,0.423728813559322
107578,false,19884199,50,31,3,2,87,0.3563218390804598
107579,false,1877449,9,9,2,1,9,1.0
107580,false,6350850,21,19,6,1,23,0.8260869565217391
107581,false,28863209,97,51,5,1,146,0.3493150684931507
107582,false,20955466,71,41,22,1,85,0.4823529411764706
107583,false,6140713,17,17,16,1,26,0.6538461538461539
107584,false,16304008,58,39,41,1,71,0.5492957746478874
107585,false,8727111,18,15,9,1,37,0.40540540540540543
107586,false,31728479,94,59,2,1,136,0.4338235294117647
107587,false,4279826,15,10,4,1,19,0.5263157894736842
107588,false,25469936,88,74,14,1,107,0.6915887850467289
107589,false,15255700,35,31,28,1,48,0.6458333333333334
107590,false,22354770,77,65,58,3,96,0.6770833333333334
107591,false,19695237,82,56,7,4,88,0.6363636363636364
107592,false,8179359,35,33,13,1,36,0.9166666666666666
107593,false,4097289,15,14,2,1,18,0.7777777777777778
107594,false,9407227,33,24,15,1,42,0.5714285714285714
107595,false,2227663,8,7,5,1,9,0.7777777777777778
107596,false,2050523,9,8,6,1,9,0.8888888888888888
107597,false,7723733,30,28,20,1,34,0.8235294117647058
107598,false,5812457,26,21,14,1,27,0.7777777777777778
107599,false,24602080,87,61,13,1,107,0.5700934579439252
107600,false,12079334,41,33,31,1,54,0.6111111111111112
107601,false,19689940,64,43,6,1,90,0.4777777777777778
107602,false,12216419,47,41,36,2,57,0.7192982456140351
107603,false,2853010,11,11,2,37,11,1.0
107604,false,39425152,96,43,13,1,163,0.26380368098159507
107605,false,11926379,50,47,3,1,54,0.8703703703703703
107606,false,23237757,54,42,36,2,97,0.4329896907216495
107607,false,14798148,42,24,9,1,69,0.34782608695652173
107608,false,4317377,13,10,2,1,17,0.5882352941176471
107609,false,6837558,17,7,3,5,37,0.1891891891891892
107610,false,4669709,25,23,8,1,25,0.92
107611,false,8609861,32,25,5,1,34,0.7352941176470589
107612,false,49903361,157,92,110,2,206,0.44660194174757284
107613,false,6247884,22,20,11,1,27,0.7407407407407407
107614,false,14154085,51,45,16,1,67,0.6716417910447762
107615,false,10120044,29,25,26,1,45,0.5555555555555556
107616,false,14850831,53,33,7,1,62,0.532258064516129
107617,false,35731994,86,57,57,2,105,0.5428571428571428
107618,false,4293130,19,18,3,1,19,0.9473684210526315
107619,false,18498631,62,53,6,2,63,0.8412698412698413
107620,false,22796948,12,10,3,1,96,0.10416666666666667
107621,false,17554745,66,48,41,1,75,0.64
107622,false,15521023,56,43,26,1,69,0.6231884057971014
107623,false,12798623,53,46,13,1,55,0.8363636363636363
107624,false,15310448,54,44,12,1,67,0.6567164179104478
107625,false,2675106,13,13,9,1,13,1.0
107626,false,8093226,27,22,16,1,31,0.7096774193548387
107627,false,8328224,38,36,10,2,39,0.9230769230769231
107628,false,37990729,138,107,27,1,165,0.6484848484848484
107629,true,6519607,27,22,13,1,30,0.7333333333333333
107630,false,10927310,32,19,4,1,49,0.3877551020408163
107631,false,15122103,68,50,3,2,75,0.6666666666666666
107632,false,41260140,133,90,12,1,187,0.48128342245989303
107633,false,46226178,183,138,82,1,208,0.6634615384615384
107634,false,48478789,190,167,84,2,228,0.7324561403508771
107635,false,36244167,144,103,5,1,158,0.6518987341772152
107636,false,9055362,24,15,21,1,43,0.3488372093023256
107637,false,30607974,123,112,47,1,129,0.8682170542635659
107638,false,13165273,33,22,6,1,56,0.39285714285714285
107639,false,9425575,39,35,29,1,41,0.8536585365853658
107640,false,34421728,113,91,23,2,155,0.5870967741935483
107641,false,9691247,38,29,19,1,45,0.6444444444444445
107642,false,16909261,59,42,24,1,71,0.5915492957746479
107643,false,5358535,20,20,3,1,23,0.8695652173913043
107644,false,7824786,26,22,2,1,33,0.6666666666666666
107645,false,13690953,56,38,2,2,65,0.5846153846153846
107646,false,11610790,47,47,38,1,50,0.94
107647,false,8103305,29,21,2,1,35,0.6
107648,false,5370747,18,16,17,1,25,0.64
107649,false,12027042,36,15,3,1,51,0.29411764705882354
107650,false,3284811,5,4,4,2,8,0.5
107651,false,28169489,101,75,2,1,123,0.6097560975609756
107652,false,25127259,70,61,8,1,106,0.5754716981132075
107653,false,1667651,6,6,2,1,7,0.8571428571428571
107654,false,8350005,29,27,12,1,33,0.8181818181818182
107655,false,32156534,68,27,4,1,103,0.2621359223300971
107656,false,21779577,86,73,51,1,98,0.7448979591836735
107657,false,7604941,34,22,7,4,36,0.6111111111111112
107658,false,43880226,152,115,52,2,195,0.5897435897435898
107659,false,3157230,10,10,2,1,10,1.0
107660,false,47148882,138,96,59,2,177,0.5423728813559322
107661,false,23986827,103,102,12,1,104,0.9807692307692307
107662,false,8371697,15,11,12,4,21,0.5238095238095238
107663,false,9114076,31,32,23,1,39,0.8205128205128205
107664,false,36384346,101,77,69,1,141,0.5460992907801419
107665,false,2697895,8,7,5,1,10,0.7
107666,false,13091161,7,3,2,1,37,0.08108108108108109
107667,false,25955986,75,55,8,2,108,0.5092592592592593
107668,false,3970213,17,16,16,1,18,0.8888888888888888
107669,false,1864956,6,3,3,1,9,0.3333333333333333
107670,false,19558299,64,47,36,2,84,0.5595238095238095
107671,false,27648901,84,69,14,1,107,0.6448598130841121
107672,false,3514090,16,12,11,1,16,0.75
107673,false,12775542,57,51,11,1,59,0.864406779661017
107674,false,9057396,33,27,22,1,39,0.6923076923076923
107675,false,9506439,37,27,20,2,42,0.6428571428571429
107676,false,35600269,122,91,49,8,142,0.6408450704225352
107677,false,9282177,31,28,2,1,34,0.8235294117647058
107678,false,14419098,57,43,17,1,66,0.6515151515151515
107679,false,3768106,16,16,3,1,16,1.0
107680,false,11033504,47,39,8,1,47,0.8297872340425532
107681,false,8280867,33,32,7,1,33,0.9696969696969697
107682,false,6397454,16,7,2,1,30,0.23333333333333334
107683,false,11579830,45,34,15,2,56,0.6071428571428571
107684,false,2799988,12,10,9,1,13,0.7692307692307693
107685,false,23100007,74,50,73,3,105,0.47619047619047616
107686,false,8434944,40,33,2,1,42,0.7857142857142857
107687,false,10558419,45,43,33,1,48,0.8958333333333334
107688,false,3763100,8,10,6,1,17,0.5882352941176471
107689,false,4433749,20,20,8,1,20,1.0
107690,false,1950293,8,8,2,1,8,1.0
107691,false,15639066,60,40,8,1,70,0.5714285714285714
107692,false,15018504,25,12,6,1,53,0.22641509433962265
107693,false,14417424,17,32,5,1,77,0.4155844155844156
107694,false,50022988,156,90,40,4,222,0.40540540540540543
107695,false,11401471,39,32,14,2,48,0.6666666666666666
107696,false,4119511,10,5,5,1,18,0.2777777777777778
107697,false,5806328,20,18,9,1,22,0.8181818181818182
107698,false,11808666,38,21,4,1,55,0.38181818181818183
107699,false,19609028,50,35,23,1,77,0.45454545454545453
107700,false,46911017,151,106,21,2,191,0.5549738219895288
107701,false,28741168,112,70,2,1,133,0.5263157894736842
107702,false,6901147,29,23,17,1,31,0.7419354838709677
107703,false,4165354,18,18,3,1,18,1.0
107704,false,15896757,22,29,4,1,77,0.37662337662337664
107705,false,11600760,47,30,9,1,56,0.5357142857142857
107706,false,5071753,19,18,9,2,20,0.9
107707,false,18273238,62,58,4,36,94,0.6170212765957447
107708,false,8115394,31,29,16,1,35,0.8285714285714286
107709,false,5500326,19,9,9,1,22,0.4090909090909091
107710,false,15625568,58,56,7,1,60,0.9333333333333333
107711,false,48894551,154,117,5,3,182,0.6428571428571429
107712,false,3594851,13,12,10,1,16,0.75
107713,false,16589039,57,50,28,1,74,0.6756756756756757
107714,false,45645443,141,69,22,2,204,0.3382352941176471
107715,false,58457906,175,117,23,1,248,0.4717741935483871
107716,false,16125337,39,23,8,1,57,0.40350877192982454
107717,false,30866587,97,67,81,1,135,0.4962962962962963
107718,false,12579922,12,8,7,1,60,0.13333333333333333
107719,false,8207043,46,45,2,1,52,0.8653846153846154
107720,false,16179818,54,45,11,2,75,0.6
107721,true,32817316,126,105,88,1,144,0.7291666666666666
107722,false,5046621,20,19,12,1,20,0.95
107723,false,9489749,39,32,3,1,42,0.7619047619047619
107724,false,15193919,45,31,30,1,76,0.40789473684210525
107725,false,10771799,24,17,19,1,30,0.5666666666666667
107726,false,11482747,48,40,12,1,52,0.7692307692307693
107727,true,15936385,47,43,6,1,77,0.5584415584415584
107728,false,13191637,44,30,17,1,57,0.5263157894736842
107729,false,12517755,21,9,4,1,57,0.15789473684210525
107730,false,45501690,158,79,15,6,193,0.40932642487046633
107731,false,18031462,16,16,4,1,78,0.20512820512820512
107732,false,10833079,43,31,19,1,47,0.6595744680851063
107733,false,18010403,25,12,4,1,72,0.16666666666666666
107734,false,23236990,54,20,9,2,95,0.21052631578947367
107735,false,6762101,17,15,7,1,31,0.4838709677419355
107736,false,11590907,39,21,24,1,46,0.45652173913043476
107737,false,6966130,22,20,8,1,31,0.6451612903225806
107738,false,28958221,83,57,67,1,138,0.41304347826086957
107739,false,3217968,14,14,3,1,14,1.0
107740,false,3603028,15,15,14,1,17,0.8823529411764706
107741,false,21724991,75,65,21,1,84,0.7738095238095238
107742,false,3432938,15,13,5,1,15,0.8666666666666667
107743,false,6824748,22,16,11,1,24,0.6666666666666666
107744,false,6805636,10,8,4,1,18,0.4444444444444444
107745,false,11722538,45,38,29,1,52,0.7307692307692307
107746,false,14485570,55,42,18,3,66,0.6363636363636364
107747,false,22212715,97,57,36,2,122,0.4672131147540984
107748,false,4422443,15,13,2,2,17,0.7647058823529411
107749,false,3669267,11,9,6,1,16,0.5625
107750,false,53812108,174,124,141,2,236,0.5254237288135594
107751,false,3605863,13,13,9,1,16,0.8125
107752,false,38649747,143,123,46,6,166,0.7409638554216867
107753,false,15216472,54,47,40,1,63,0.746031746031746
107754,false,32461044,123,81,9,1,148,0.5472972972972973
107755,false,4530270,16,13,12,1,20,0.65
107756,false,16291066,72,66,14,1,75,0.88
107757,false,4173023,19,17,5,1,19,0.8947368421052632
107758,false,30654682,112,97,52,1,138,0.7028985507246377
107759,false,11311606,47,40,31,1,48,0.8333333333333334
107760,false,6499225,29,28,8,1,29,0.9655172413793104
107761,false,10869815,50,35,17,1,59,0.5932203389830508
107762,false,4513875,15,9,4,2,19,0.47368421052631576
107763,false,49152885,179,144,93,2,223,0.6457399103139013
107764,false,21043205,58,45,19,1,85,0.5294117647058824
107765,false,20751315,52,39,21,1,90,0.43333333333333335
107766,false,24316327,86,67,38,1,109,0.6146788990825688
107767,false,11864669,11,11,4,1,35,0.3142857142857143
107768,false,11286530,48,45,10,1,51,0.8823529411764706
107769,false,10736033,21,16,3,1,51,0.3137254901960784
107770,false,2177533,7,7,5,1,7,1.0
107771,false,39273599,130,59,87,2,199,0.2964824120603015
107772,false,7282739,28,26,2,2,30,0.8666666666666667
107773,false,22892304,62,52,3,1,74,0.7027027027027027
107774,false,46075703,145,109,112,3,178,0.6123595505617978
107775,false,27751060,78,54,35,2,120,0.45
107776,false,26255830,73,42,58,1,127,0.33070866141732286
107777,false,41903479,107,62,22,1,179,0.3463687150837989
107778,false,14535249,56,49,2,1,60,0.8166666666666667
107779,false,5350101,21,14,23,1,26,0.5384615384615384
107780,false,15256852,58,51,17,1,61,0.8360655737704918
107781,false,2207377,9,8,6,1,10,0.8
107782,false,2781751,11,11,3,1,13,0.8461538461538461
107783,false,23159913,95,77,44,2,105,0.7333333333333333
107784,false,13631263,49,41,12,1,57,0.7192982456140351
107785,false,17139244,58,40,57,2,79,0.5063291139240507
107786,false,4868244,17,16,6,1,22,0.7272727272727273
107787,false,44672717,147,92,101,3,192,0.4791666666666667
107788,false,34441423,112,70,8,1,141,0.49645390070921985
107789,false,5273388,23,22,11,1,24,0.9166666666666666
107790,false,24462832,82,50,26,1,112,0.44642857142857145
107791,true,14628203,68,63,57,3,70,0.9
107792,false,21926744,18,14,5,2,64,0.21875
107793,false,9096943,39,38,2,1,42,0.9047619047619048
107794,false,5635308,25,18,12,1,32,0.5625
107795,false,21606880,69,53,12,1,78,0.6794871794871795
107796,false,21711357,83,73,11,1,96,0.7604166666666666
107797,false,14706964,55,54,39,1,62,0.8709677419354839
107798,false,8557734,36,36,16,1,39,0.9230769230769231
107799,false,30396970,121,109,46,1,128,0.8515625
107800,false,25293504,107,96,18,1,120,0.8
107801,false,21845690,18,11,4,1,159,0.06918238993710692
107802,false,15560787,17,14,13,2,42,0.3333333333333333
107803,false,42580064,24,4,12,1,181,0.022099447513812154
107804,true,2662492,8,7,2,1,12,0.5833333333333334
107805,false,32428698,73,35,7,2,137,0.25547445255474455
107806,false,11456211,32,31,23,1,49,0.6326530612244898
107807,false,10163842,41,39,2,1,45,0.8666666666666667
107808,false,18823703,74,57,7,1,86,0.6627906976744186
107809,false,47902832,163,112,33,3,202,0.5544554455445545
107810,false,6069558,19,15,4,2,23,0.6521739130434783
107811,false,30303926,99,68,36,1,121,0.5619834710743802
107812,false,8813931,26,14,5,1,32,0.4375
107813,false,9895015,19,7,6,1,28,0.25
107814,false,10253399,18,9,2,1,48,0.1875
107815,false,22337224,87,71,13,1,109,0.6513761467889908
107816,false,6927378,25,23,4,1,27,0.8518518518518519
107817,false,3976059,4,10,2,1,19,0.5263157894736842
107818,false,18244621,68,49,20,1,82,0.5975609756097561
107819,false,27200238,104,70,73,2,121,0.5785123966942148
107820,false,24680722,14,4,2,1,100,0.04
107821,false,5546278,18,14,3,1,23,0.6086956521739131
107822,false,7022314,30,29,3,1,30,0.9666666666666667
107823,false,5852087,25,22,10,1,26,0.8461538461538461
107824,false,3919349,14,12,3,1,16,0.75
107825,false,14569719,22,3,9,1,50,0.06
107826,false,13961778,40,36,7,1,64,0.5625
107827,false,13556578,43,14,9,1,61,0.22950819672131148
107828,false,22257004,84,60,5,1,93,0.6451612903225806
107829,false,10220701,44,40,31,2,46,0.8695652173913043
107830,false,24005327,86,77,2,1,100,0.77
107831,false,25668042,103,91,84,1,106,0.8584905660377359
107832,false,12281488,44,35,6,1,49,0.7142857142857143
107833,false,22886048,71,28,9,1,106,0.2641509433962264
107834,false,14832416,37,21,15,1,63,0.3333333333333333
107835,false,3291569,15,14,9,1,15,0.9333333333333333
107836,false,8952350,22,10,4,1,43,0.23255813953488372
107837,false,4446895,17,15,2,1,18,0.8333333333333334
107838,false,53216468,152,103,117,2,231,0.4458874458874459
107839,false,1285807,6,6,5,1,6,1.0
107840,false,4383728,17,12,4,1,19,0.631578947368421
107841,false,30029903,88,62,20,1,122,0.5081967213114754
107842,false,13125957,57,46,40,1,59,0.7796610169491526
107843,false,6426672,29,24,4,1,31,0.7741935483870968
107844,false,7063400,27,22,2,2,31,0.7096774193548387
107845,false,25044434,58,43,31,1,136,0.3161764705882353
107846,false,16637582,58,45,5,1,70,0.6428571428571429
107847,false,17667162,21,18,28,2,75,0.24
107848,false,30233074,77,40,11,1,112,0.35714285714285715
107849,false,7354427,31,31,3,1,31,1.0
107850,false,1362198,5,5,2,1,5,1.0
107851,false,6917077,30,30,15,10,30,1.0
107852,false,29886775,66,50,34,1,130,0.38461538461538464
107853,false,2215996,4,3,2,1,8,0.375
107854,false,8366052,30,22,13,4,38,0.5789473684210527
107855,false,16670741,18,42,3,1,78,0.5384615384615384
107856,false,27040343,93,49,18,3,124,0.3951612903225806
107857,false,10795606,40,34,19,3,47,0.723404255319149
107858,false,20100312,52,29,14,1,81,0.35802469135802467
107859,false,17941239,50,38,54,2,83,0.4578313253012048
107860,false,1751545,7,7,2,1,7,1.0
107861,false,24585135,92,79,26,2,107,0.7383177570093458
107862,false,2297464,9,9,3,1,10,0.9
107863,false,13998171,47,32,10,1,61,0.5245901639344263
107864,false,2098277,6,3,3,1,9,0.3333333333333333
107865,false,14374109,50,44,4,1,64,0.6875
107866,false,6345924,23,13,2,1,24,0.5416666666666666
107867,false,10572132,38,28,12,1,46,0.6086956521739131
107868,false,2575493,12,11,9,1,12,0.9166666666666666
107869,false,32044639,60,36,3,1,145,0.2482758620689655
107870,false,10036080,41,32,13,2,48,0.6666666666666666
107871,true,23568962,83,72,6,1,99,0.7272727272727273
107872,false,3855913,15,14,11,1,15,0.9333333333333333
107873,false,17670135,70,51,14,1,79,0.6455696202531646
107874,false,2898185,10,8,7,1,11,0.7272727272727273
107875,false,35302951,109,89,70,5,144,0.6180555555555556
107876,false,21744888,62,42,38,1,101,0.4158415841584158
107877,false,11264003,42,29,27,1,50,0.58
107878,false,12063217,55,54,4,1,56,0.9642857142857143
107879,false,6609882,16,10,2,1,22,0.45454545454545453
107880,false,3117928,14,13,10,1,15,0.8666666666666667
107881,false,13967746,6,16,2,1,66,0.24242424242424243
107882,false,42626588,66,29,18,6,242,0.11983471074380166
107883,false,5749225,20,19,7,1,24,0.7916666666666666
107884,false,20120192,68,53,11,1,85,0.6235294117647059
107885,false,5230265,21,16,3,1,24,0.6666666666666666
107886,false,9777515,43,40,33,1,44,0.9090909090909091
107887,false,1642678,6,6,4,1,7,0.8571428571428571
107888,false,46738112,154,112,37,1,197,0.5685279187817259
107889,false,10641233,39,37,8,1,49,0.7551020408163265
107890,false,7468706,35,28,15,1,38,0.7368421052631579
107891,false,28714155,101,79,18,1,123,0.6422764227642277
107892,false,2779982,11,10,7,1,11,0.9090909090909091
107893,false,3217201,11,11,4,1,15,0.7333333333333333
107894,false,9340662,35,25,21,1,43,0.5813953488372093
107895,false,18474106,10,36,2,1,82,0.43902439024390244
107896,false,13321068,34,21,41,8,61,0.3442622950819672
107897,false,6442292,22,18,11,1,27,0.6666666666666666
107898,false,30151457,86,43,43,1,127,0.33858267716535434
107899,false,5211242,21,17,8,1,31,0.5483870967741935
107900,false,22090714,89,72,16,1,99,0.7272727272727273
107901,false,41078001,138,110,48,2,170,0.6470588235294118
107902,false,20586655,62,43,12,1,95,0.45263157894736844
107903,false,13604929,47,36,23,2,57,0.631578947368421
107904,false,4816482,17,10,10,1,25,0.4
107905,false,1066425,5,4,2,2,5,0.8
107906,false,23631792,88,72,3,1,106,0.6792452830188679
107907,false,2582928,10,6,5,1,11,0.5454545454545454
107908,false,43832177,117,57,39,1,189,0.30158730158730157
107909,false,10935136,41,37,13,1,46,0.8043478260869565
107910,false,6222902,26,24,18,1,26,0.9230769230769231
